"Label","message_user"
"5","Cơ hội việc làm thì thế nào ạ"
"0","E đã dki nv 1 r ạ"
"5","Bao giờ sẽ có kq trúng tuyển ạ"
"5","Ad có kq trúng tuyển chưa ạ"
"0","Vâng ạ"
"5","Page này có chính xác k ạ"
"0","Vg ạ"
"0","Vg ạ"
"0","em để khoa quản lý hệ thống nv2"
"0","mà dc 21,8 đ"
"3","e trượt ngnahf tài chính ngân hàng ( NV1) liệu tỉ lệ đỗ thế nào a"
"1","yeahhhh"
"1","vui quá ad ơi"
"1","Yolooii"
"5","ad cho em hỏi sau khi biết điểm xác định nhập học ntn ạ e đọc cái kia vẫn chưa hiểu ja"
"0","cái web nhập học kia thì tài khoản sẽ được trường cung cấp ạ"
"0","em muon dang ki ktx thi chon ai a"
"0","Vang ạ"
"5","Cho e hỏi chỗ lớ và khoa"
"0","Điền cái j ạ"
"0","vâng ạ"
"0","Ad add em vào group Khoa Hệ thống thông tin Quản lý- HVNH dc k ạ :V"
"5","Cho e hỏi muốn sửa wifi ở ktx thì liên lạc ai ạ"
"0","Vg ạ"
"0","em muốn làm quen thêm các bạn học ở mis hvnh"
"5","Học phí trường này là bao nhiêu?"
"5","Cô/thầy ơi cho e hỏi ạ. E có ý định đkí hc hệ thống thông tin quản lý định hướng Nhật của trg mk nhưng hiện tại r chưa bt tiếng nhật. Vậy nếu vào trg thì e sẽ có 2 năm đầu hc ngôn ngữ xong ms hc ngành HTTTQL hay là năm nhất đã hc cả hai ạ?"
"5","N chỉ tiêu chỉ có 40 thôi ạ? Vậy nếu e đc khoảng 24-25 điểm thì cơ hội đỗ cao k ạ?"
"6","Dạ, E cám ơn nhiều ạ 😘"
"1","Khi nào bt điểm thật e báo ad nhé 😁"
"0","Ad ơi e đc 25.45 nè"
"0","Sắp tới e sẽ đổi nguyện vọng 1 là htttql việt nhật của BA đó"
"1","Hihi ad bảo đỗ thì e nắm chắc rùi. K bt vào trg có cơ hội gặp ad k?😅"
"5","Ủa mà ad là sv của trg hả?"
"0","E tg thầy hay cô chứ"
"0","Vậy liệu vào trg rùi e có cơ hội lm admin của page k nhỉ🤔"
"1","E đùa đấy 😆"
"4","Chúc ad 1 ngày tốt lành 😍"
"0","Ad ơi cho e hỏi"
"5","Nếu khoa htttql việt nhật ít ng hc quá í thì có tổ chức giảng dạy đc k hay là lại hc ghép vs khoa thường nhỉ?"
"3","Vậy là k phải hc cùng khoa thg đúng k ạ? E lo lắm"
"0","E thích hc khoa này của BA lắm luôn"
"1","Vâng ạ 😄"
"0","Chào add min"
"5","Cho em hỏi ad có số đt cô cẩm nhung k ạ"
"0","🤣🤣, cô cẩm tú ạ"
"1","Em cảm ơn ạ :))"
"6","Vâng . Em cảm ơn"
"5","Ad cho e hỏi học htttql nên mua mt j ạ
Giá bình dân thôi ạ"
"6","Vâng
E cám ơn"
"5","ac ơi cho em hỏi"
"5","e nộp giấy báo điểm về trường để xác nhận nhập học nhưng em không biết là cần cả cmnd nên e ko có gửi bây giờ phải làm sao ạ"
"0","khoa ơi"
"5","cho em hỏi"
"5","học hệ thống thông tin quản lí là học về cái gì ạ"
"5","Em thấy nơi hhqltt có cái tổ hợp XT tiếng nhật là sao ạ"
"5","Vậy tổ hợp tiếng anh là sao
Mà tổ hợp tiếng nhật là sao ạ"
"5","Là khi thi phải có tiếng nhật hoặc tiếng anh ạ"
"5","Là lúc vào học rồi mới học tiếng nhật hoặc tiếng anh
Chứ lúc xét là k có phải k ạ"
"0","Vâng ạ"
"5","Vậy nếu học tổ hợp tiếng nhật thì lợi ích sau này như nào ạ"
"0","Vâng"
"6","Em cảm ơn ạ"
"0","ad cho em hỏi"
"0","khi vào học mình tự đăng kí tín chỉ. hay nhà trường sắp xếp cho vậy ạ"
"0","admin ơi, cho e hỏi ngành hệ thống thông tin quản lí hệ đại trà khác gì so với ngành công nghẹ và httt Việt-Nhật ạ"
"5","dạ, còn Việt Nhạt thì sao ạ?"
"5","ngành httt Việt Nhật thì có được học tiếng anh k ạ"
"0","hay chỉ đòi hỏi bằng tiếng nhật n3 thôi ạ"
"0","tiếng nhật là bắt buộc ạ"
"0","học cả 4 năm tại trường luôn ạ"
"0","ngành này học theo tín chỉ ạ"
"0","k thích học tiếng nhật thì nên vào ngành này k ạ"
"0","e định dki hệ đại trà nv1 mà"
"3","nhưng sợ k đủ điểm á"
"0","e đc 21,2 thôi"
"0","thế có tính cộng vùng k admin"
"0","thế e ddcj cộng 0,25 nữa á"
"3","chưa chắc lắm ạ"
"3","nhiều bạn điểm cao lắm chứ"
"5","có cao hơn đa phần trong các bạn hỏi ad k ạ?"
"4","tin ad vậy ❤️❤️❤️"
"0","chuyện nhỏ ạ"
"0","mà có biết ad là ai đâu ạ"
"0","vâng ạ"
"0","vậy tiện thể tư vấn cho e mấy trường cũng đào tạo ngành này mà chât lượng đi ad"
"0","để e điền nốt mấy nv còn trống ạ"
"1","vâng ạ , cảm ơn ad nhiều , giờ thì e phải đổi nv đây ạ, nếu may mắn vào được trường thì mời ad về làng e ăn lợn nha😃😄😃"
"2","tạch rồi ad ơi😞😞😞"
"5","vào thủy lợi có ổn k ạ"
"0","cntt lấy cao nhất của trường ấy nên e vô luôn"
"0","nhưng k ngon bằng htttql hvnh 😔"
"0","lại gặp mấy e 2k2 ạ"
"0","còn gì là thú vị nữa ạ"
"0","Xin chào!"
"0","Mình rất quan tâm đến mis"
"0","Vì có con đang học mis"
"0","Cô quan tâm đến những thông tin về k19"
"0","vì năm nay là năm cuối"
"5","Điều kiện tốt nghiệp?"
"0","Cảm ơn cháu nhé!Có gì chưa rõ cháu giúp cô nhé!"
"0","Thưa thầy/ cô nhập học trên hệ thống online của em bị sai về ngày tháng năm sinh thì em phải làm thế nào ạ. Mong thầy cô giải đáp giúp em"
"5","ad ơi cho e hỏi chút đc k ạ"
"3","e đỗ khoa hệ thống thông tin quản lý r. mà giờ e muốn đk hệ clc thì khi nào tổ chức thi thế ạ. e hoang mang quá"
"6","Dạ em cảm ơn ạ"
"0","Còn khi mình lên xác nhận nhập học thì cần những giấy tờ gì thế ạ"
"0","Dạ e lên page tìm r k có nên e mới hỏi ạ."
"0","ad có thể chụp giúp e phần đó k ạ."
"6","Dạ e cảm ơn ạ"
"0","Ad ơi"
"0","CityU và clc là 1 ạ"
"5","Hay khác nhau ạ"
"0","Dạ"
"0","CityU là năm cuối phải học ở nước ngoài ạ"
"0","Vâng ạ"
"5","Cho em hỏi đki khoa riêng hay xét kết quả thi thpt quốc gia ạ"
"0","Dạ là khoa này thuộc dạng đki nv đỗ mới vào học ạ hay xét riêng"
"5","ad ơi cho e hỏi. nếu học ngành HTTTQL, thì về sau có làm vc dc ở môi trg sân bay k ạ, hoặc có thể làm gì ở sân bay ạ"
"5","Kiểu sẽ quản lý thông tin đúng k ạ"
"5","Ad có link về chương trình học k ạ"
"6","Tks ad"
"5","Tiền học thì khoảng bao nhiêu một tín ạ"
"0","Ok ạ"
"6","Tks ad"
"5","Ad ơi cho e hỏi"
"0","Ơ đây đăng là k cần cmt công chứng"
"5","Sao ở đây đăng cần 2 cmt có công chứng ạ"
"5","em chào ad ạ. 
ad cho em hỏi ngành httl định hướng Nhật Bản là chương trình học như thế nào ạ. và học phí của ngành này nữa ạ. Em cảm ơn nhiều ạ"
"0","Dạ, em hỏi cho đứa em năm nay đỗ ạ"
"0","Cho em hỏi ngành này mk học về nhưng cái gì ạ"
"6","Vâng ạ ok ạ em cảm ơn ạ"
"3","Liệu năm nay ngành mk có lấy cao điểm không ạ"
"2","Em đc 20d thôi hic 😵😵"
"3","Nên em mới tính là hên xui quá ạ"
"2","Tại năm nay em thấy hình như ngành mình lấy có 100 chỉ tiêu thôi 😵😵"
"2","Năm trước lấy 200 chỉ tiêu mà đúng bằng điểm của em năm nay lấy 100 hic"
"2","Thế thì em điểm của em hên xui quá hic"
"2","Nhưng nếu trượt thì sao hên xui quá ạ hic"
"2","Vâng để em suy nghĩ hic @@"
"5","Ngành này mình có tuyển sinh bằng học bạ THPT không ạ?"
"2","😵😵😵 đủ 10 ngừoi luôn r ý ạ"
"2","Hic"
"0","Hồi đó em k biết"
"5","Mà giờ trường k xét tuyển bằng học bạ nữa rồi ạ?"
"2","Chán quá @@"
"5","Giờ trường mình còn tuyển thêm nữa không ạ"
"0","Dạ"
"0","Tuyển đủ hết r ạ"
"5","Dạ cho em hỏi caia này đc k ạ"
"5","Ví dụ năm sau em muốn học ở trường mình nhưng em xét học bạ năm nay của em có đc k ạ"
"0","Dạ chưa ạ"
"5","Nhưng em ví dụ là năm sau đó ạ em lấy học bạ năm nay của em được không ạ"
"0","Dạ thế năm sau em có chứng chỉ tiếng anh thì có được đặt vào khoa này của mình không ạ"
"0","Xét học bạ và đặt vào khoa này đấy ạ"
"0","Ok dạ vâng ak"
"6","Em cảm ơn ad ạ"
"2","cho e hỏi chút với ah :("
"2","bên mình bình thường gái nhiều hơn hay zai nhiều hơn ah :("
"5","Bạn có thể cung cấp cho tôi thêm thông tin về trường này không?"
"5","bên mk là nghành ntn ạ"
"0","về mảng quản lý dữ liệu ạ"
"5","và bên mình còn xét học bạ ko ạ"
"5","ad ơi cho e hỏi tí ạ"
"5","e hỏi về nghành về nhật ấy ạ"
"0","đấy là liên kết quốc tế ạ"
"5","nó không giống vs bên công nghệ đúng không ạ"
"0","cái đấy là liên kết vs nhật bản ạ"
"0","hay nó giống kiểu bên đại học công nghệ ạ"
"5","nghành này ra lâu chưa ạ"
"0","what"
"0","e thấy có điểm năm ngoái mà"
"0","ạ"
"0","hay e nhầm"
"0","à do e xem ko kĩ"
"0","mà 2 cái j1 j2 klhasc gì nhau ạ"
"0","1 cái clc ạ"
"5","năm nay năm đâù chắc thấp ad nhỉ"
"0","e có 23 thôi"
"5","ad nghĩ e đỗ ko"
"0","e định cho 2 cái nv ở nh"
"0","e lại ko đặt nv1 cơ"
"0","e lại đặt cn ở đầu"
"0","nhưng mà đặt nv như nào thì nó cx coi như nv1 mà"
"0","vâng"
"0","nhưng nếu trượt nv1 2 thì nv 3 trở thành nv1"
"0","ad cho e làm quen đi"
"0","nếu có gì e lại trở thành tân sinh viên"
"5","mis là gì vạy ạ"
"0","à"
"0","khá hay"
"0","nhưng e lại ko thích ngân hàng"
"0","vì nó gò bó"
"0","vâng"
"0","e thích code cơ"
"5","các công ty cn là ntn ạ"
"0","căng cực"
"0","vng hay vccorp... ạ"
"5","bên mình có an ning mạng ko nhỉ?"
"0","*ninh*"
"0","e muốn vừa học an ninh mạng vs code"
"0","nhưng mà e lại thích đi nhật hơn cả"
"0","à mà cái giáo trình ad nói về nhật ntn ấy nhỉ"
"0","yolo"
"0","liên kết vs nhật hay  bên mình ạ"
"0","thế là phải cố gắng r"
"5","bên mình kiếm học bổng ntn ạ"
"0","nếu mà để đạt đc trình độ n3 thì e cx đang học tiếng vs có cô làm cho ct nhật sp"
"0","chắc tầm khoaongr đấy là e đạt đc"
"0","nghe hấp dẫn đấy"
"0","trường  top thì PR nó phải khác"
"0","ad nói vậy càng e làm e muốn thử sức"
"0","chả nhẽ e lại để nv 1 giờ"
"0","quan trọng vẫn ở mk thôi"
"0","✊✊✊"
"6","thanks ad"
"3","e cx đang phân vân ko biết nên để ở đầu ko"
"0","vì e đk nhập học ở itplus chỗ hoàng đạo thúy ậy ad"
"0","ngại đi lại quá"
"0","24 e len khai giảng"
"0","e vẫn phân vân"
"0","vâng"
"0","e cx phân vân vì e có người nhà ngay ngõ 43 CB"
"0","e muôsn tự lập"
"0","sống tự do"
"0","nên muốn lên đh"
"0","ăn chơi thoải mái"
"0","time ko bị gò bó"
"0","e cx mong muốn nhỏ nhoi như vậy thoi"
"0","ko ý e là ở nhà mệt mỏi lắm r"
"0","muốn lên đh đỏi mới mt"
"0","e bh thích kiểu muốn có tiền thì đi làm chứ ko phairlucs nào cx ngửa tay xin tiền"
"0","Nếu e là tân sv e sẽ rủ Ad đi chơi"
"0","Ad ơi"
"0","Lịch học của trường hay lịch học bọn e tự sắp xếp k"
"5","Của trường thì luôn là full sáng đúng ko ạ"
"0","Vào ca sáng thì thốn thôi r"
"0","ơ ad ơi"
"0","sao hôm qua ad ko nói e về cái này ạ"
"0","đâu"
"0","ad ơi"
"5","cái hệ thống thông tin là liên quan đến mấy cái pm ngân hàng đúng không ạ?"
"0","ad cho e xin cái thủ tục để nhập học"
"0","tại e 24 lên hn luôn r"
"0","bh ở nhà làm luôn để sẵn 
chứ ko lại phải ship mất công"
"0","ad hỏi cho e"
"0","ad ơi cái mẫu sơ yếu lý lịch của trường riêng ạ"
"5","ad ơi ko còn xét học bạ ở cái nhật bản ạ"
"0","vâng ạ"
"0","ad ơi"
"5","cái nhật bản ấy ạ có cần là hs chuyên ko ạ"
"1","E đỗ  r"
"0","Paylak thôi"
"0","Ad còn hứa cho e biết thông tin đấy"
"0","Thật sự luôn"
"5","Mà có ad nam nào ko ạ"
"5","Dàn team có thích trâu già gặm cỏ non ko ạ"
"0","Chưa ngon lắm"
"0","Vì chưa công bố ds học sinh trúng tuyển"
"0","Check ở đâu ạ"
"6","Ok thanks ad"
"0","Tư vấn cho mình ngành MIS với"
"6","Thanks"
"0","Hì"
"0","Năm tới ạ"
"0","Tại e vừa xem điểm chuẩn của ngành và muốn tìm hiểu sớm 1 chút"
"0","Dạ e nghe"
"0","Fighting"
"1","Vâng e xem rồi😁😁"
"3","Nhưng cũg đag phân vân là nên học MIS hay Quản trị kinh doanh"
"0","MIS e thấy hơi chung chung"
"0","Vâng e hiểu rồi ạ"
"0","Có gì a tư vấn thêm cho e vs nhá"
"6","Thanks ad"
"0","Alo"
"5","Cho e hỏi 1 chút dc k ạ"
"5","Khoa mình là học về quản lý các thông tin trên máy tính đúng k ạ"
"2","Nhưng sau này ra có dễ xin việc k ạ :(("
"5","Nếu như e có chút kém tiếng anh thì liệu có học dc k ạ"
"6","Dạ vâng e cảm ơn nhiều ạ"
"0","Em chào ad!"
"5","Ad ơi cho em hỏi"
"5","Học khoa MIS so với các khoa khác trong HVNH thì có nặng không ạ."
"5","Dạ, vậy khi học khoa HTTTQL thì sv có được đi thực tập nhiều không ạ!!!!"
"6","Dạ em cám ơn ad ạ"
"0","thực ra thì"
"0","vậy thì cơ hội nghề nghiệp rất cao ạ"
"0","em mới học hết năm nhất trường mình rồi"
"0","em cbi sang năm 2"
"4","vì cũng rất yêu thích cntt nên em có hướng học song bằng"
"0","Dạ vâng, em hỏi trước để quyết định đúng đắn hơn, vì học song bằng chắc chắn sẽ rất là mệt"
"5","dạ vâng ạ, ad cho em hỏi vậy khi em đăng kí học ngành 2 thì các môn học ngành 2 em được trường tự động xếp thời khóa biểu hay là em vẫn phải tự đăng kí ạ"
"6","Dạ, em cám ơn ad nhiều nhé. sắp tới là em được học cùng khoa với ad rồi ạ.!"
"3","sđd ơi---em 22.2 liệu có đậu vào khoa không ạ---em đang hoang mang quá"
"0","ad  ơi---em 22.2 liệu có đậu k ạ"
"1","Vâng---haha"
"0","Vâng---vậy nếu em để ở quản trị kinh doanh với tài chính ngân hàng liệu có ô r k ad nhể"
"0","dạ vâng"
"0","ad ơi--"
"0","cho em hơi với"
"6","em được 22,2 thì năm nay có thể vào khoa không ạ--em cảm ơn--"
"0","khoảng bao nhiêu % ạ"
"0","em sẽ mạnh dạn để nv 1 luôn"
"1","vâng vâng--haha"
"1","vaayff chắc em sẽ vò MIS đấy--haha"
"0","hi vọng sẽ gặp dc ad ạ"
"0","22,2 thì khoảng bao nhiêu % là đậu ạ--vì năm nay chỉ tiêu cũng có 100 ạ"
"0","khoảng bao nhiêu phần trăm ad ơi-"
"1","đoán phát em với--ngươi có chuyên môn--haha"
"0","vâng--"
"0","nhưng vì sao lại lấy 100 vậy ạ"
"5","kiểu ngành này k hot như các ngành trước ạ"
"0","vâng em quỳ ad rồi--chắc chắn ad nói đúng rồi--vì 23 24 các bạn vào trường khác--với vào các khoa như tcnh và QTKD rồi"
"0","nhưng em k muốn vào cái ngành việt nhật ý--thì khoảng bao nhiêu % sẽ vào chính quy ạ"
"0","thật luôn--có thể xe dịch chỉ tiêu ạ"
"0","vãi chưởng thế--dạ vâng"
"1","mong là nó lên chứ nó k xuống ạ--haha-"
"0","vậy em tin ad nhé--à cho em xin địa chỉ phòng trọ của ad với ạ--có gì em tặng ad một ít xăng ạ"
"1","vâng--nhưng ad chắc đến 100$ tại sao k cho em địa chỉ nhà ạ--em tặng cho ít xăng ạ--hah"
"0","với AD ơi"
"5","cái khoa MIS liên kết nhật bản ý ạ--liệu năm nay có lấy qua 19 không ạ--"
"0","vâng ạ--"
"0","vậy theo ad dự đoán đi--thì ad nghĩ năm nawy điểm của khoa có qua 22 dc không ạ==please--thông kế trên những bạn ad đã tư vấn như em đi ạ"
"0","vâng em biết ạ--chắc cái khoa đó cũng sẽ cao phết đấy--vì lấy có 4- chỉ tiêu mà"
"0","AD dự đoán khoa thường trước đi ạ--"
"0","lấy có 40 chỉ tiêu ạ--em nhắn thiếu-"
"3","thử đi ạ--cho em tinh thần với--điểm em có 22 --chới với quá ạ"
"0","vâng ạ--"
"0","dạ"
"0","ơ--chứ vậu là ad nghĩ điểm đó em sẽ đậu ạ"
"0","cá ạ"
"0","cho em xin địa chỉ nhà đi ạ-"
"0","có là em chơi--"
"1","haha"
"0","ý là em sẽ đậu ạ--"
"0","em nóng lòng quá ad ơi--haizz"
"0","nhận ạ-"
"0","từ em cho ad coi mặt em là ổn-"
"0","vì em k chụp ảnh nên phải kiếm ảnh bị bọn nó chụp trộm thôi"
"0","tức là add nghĩ em sẽ đậu ạ"
"0","dạ--"
"1","ad nghĩ đi--haha"
"5","vậy là đậu đúng k ad--"
"0","Vâng"
"0","Đây ad"
"0","Em là thằng  nầy--"
"0","Thanh hóa nên ad cứ tìm em"
"0","Nếu vào khoa em biếu ad 30 cái nem chua"
"0","Ổn k ạ"
"0","Hừ hừ"
"0","vâng--ad là giáo viên ạ"
"1","em sẽ cố thêm coi có đủ xiền k ạ--haha"
"0","vậy cho em xin face của ad đi ạ"
"1","xong rồi gỡ tin nhắn là ok--haha"
"0","vâng"
"0","ad kệt bạn với em đi ạ"
"0","lâu vậy ạ--"
"0","ad ơi"
"5","cho em hỏi--haizz-lại phiền rồi ạ"
"0","vào khoa có viết code từ năm đầu tiên k ạ--cái  đó liên quan đến gì với toán ạ--có tích phân nguyên hàm gì không hay là những bài toàn xử lý thông tin ạ"
"0","ad ơi"
"5","cho em--hỏi ngu tí tị ạ"
"5","vào khoa thì có phải học nguyên hàm tích phân không ạ--em hỏi thật á"
"0","vậy khaongr năm nào học cái đó ạ"
"3","èo học tích phân ý ạ--ngại quá"
"5","nhưng mà tích phân nhuyên hàm đụng có nhiều k ạ"
"1","Em đậu rồi ạ"
"6","Cảm ơn ad"
"5","Có nhiểu bạn k ạ"
"1","Haha"
"0","Vâng em chính quy"
"1","Vâng ạ--haha"
"0","À ad hướng dẫn cho em nhập học với ạ"
"0","Vâng---"
"0","Hi vọng gặp ad"
"1","Haha"
"1","Vâng ạ---haha"
"5","Em vừa vào thì ví dụ trường xếp cho em học buổi chiều em xin chuyển sang lớp 1buổi sáng dc k ạ"
"0","À với lại khi nào có giấy nhập học ạ"
"0","Rep em đi ad"
"0","dạ vâng"
"1","e chào ad😆
ad ơi e muốn đc tư vấn về khoa mình ạ!!"
"5","E muốn biết rõ hơn các thông tin về khoa mình ạ: học về hệ thống thông tin sẽ đc học những gì?cơ hội nghề nghiệp?môi trg học tập và thầy cô khoa mình ạ?"
"5","Ở cấp 3 e chỉ đc học những kiến thức cơ bản về tin học như soạn thảo văn bản và cũng k chú trọng vào môn này ở c3 liệu lên khi vào đh có nhiều khó khăn k ạ?"
"4","Dạ vâng.e cảm ơn ad ạ❤"
"5","E đc 21.95 liệu cơ hội làm MISers có cao k ạ?"
"4","E cảm ơn ad😍😍"
"1","Tình hình là e đỗ MIS rồi ad ạ😂
Cho e hỏi là t7,cnhat trường vẫn xác nhận nhập học bình thường chứ ạ?"
"4","Dạ vâng.e cảm ơn ạ❤"
"0","ad ơi. điểm chuẩn j1 và j2 là bao nhiêu năm ngoái ạ"
"0","Dạ ad ơi"
"0","Của mình là 7340505_J1"
"5","Hay là có dấu cách ạ ?"
"6","Dạ vâng em cảm ơn ạ"
"0","Lần trc em ghi - nên bị sai"
"4","Dạ ♡"
"0","Ơ ad ơii"
"2","Huhu em ghi là 7340405_J1 r huhu"
"0","Đó ạ"
"4","Dạ vâng ạ may quá ♡"
"0",":3 dạ em sẽ cố gắng hết sức ạ"
"5","ad ơi, thứ tự nguyện vọng có ảnh hưởng không ạ T.T ??"
"2","em vẫn chưa thấy bên mình có điểm huhu"
"5","af ơi điểm chuẩn năm ngoái khoa mình lấy bnh ạ?"
"5","năm nay e thi toán 7.4 anh 6.2 lý 6 liệu có đủ k ad?"
"6","da vang e cam on"
"5","Ad ơi sao htrc e thấy trên kenhtuyensinh ghi khoa mình lấy 17.75 điểm thế nhỉ"
"5","Sau khi lấy đợt 1 thì điểm khoa có hạ k ạ?"
"0","Da vâng a"
"5","Khoa mình có xét tuyển học bạ k ạ?"
"5","Ad ưi ctrinh lket vs nhật bản chà khoa mình là s vậy ạ?"
"1","😂😂 ví dụ bh e đỗ 1 khoa khác r chuyển qua hệ thống đc k a?"
"6","Dạ vâng..e cảm ơn ad"
"5","Ad ơi năm nay khoa mình liệu tăng nhiều điểm k ạ?"
"2","E đc 20.3 kb có đỗ đc k :(("
"3","Sợ năm nay tăng ad ạ"
"6","Dạ vâng a e cảm ơn ad nhiều"
"6","Dạ vâng e cảm ơn a.Ad ơi cho e hỏi, cnghe và hệ thống thông tin việt nhật là khoa mới chất lg cao ạ?"
"5","Có học bằng tiếng anh k ạ?"
"5","ầu..vậy vào khoa mình sẽ đc dạy tiếng nhật từ cơ bản ạ?"
"0","Để e tìm hiểu thêm về khoa này a"
"6","Dạ vâng a e hiểu r..e cảm ơn ad"
"1","Dạ vâng e cx hi vọng vào đc khoa mình thích :)))"
"0","Bạn đã bỏ lỡ cuộc gọi của Quang."
"0","ad ơi có phân tích phổ điểm chưa ạ"
"1","khó e r :))) e xem phổ điểm ban A1 năm nay mà so vs năm ngoái thì chắc năm nay khoa mình phải lấy 22đ"
"1","E vx để trg mình nv 1 mà nma khó :)))"
"1","khoa mình chỉ tiêu mà 300ng may ra :)))) hì"
"0","Thích vào khoa này nma ở hn có mỗi mấy trg mà ngân hàng là tiện vs thích nhất ròi :v"
"0","20.3 đó ad"
"1","quẻ nào cho iem đây :))))))"
"0","quẻ trượt :v hẹn ad khi cta làm đồng nghiệp"
"0","e nhân viên ad sếp hoặc e sếp ad nhân viên :v"
"0",":v 20 s đỗ hthong đcc"
"1","Có khi đỗ đc việt nhật nma e k thích lắm ad ơi :)))))"
"0","Đỗ khao ad luon :v"
"1","Kèo hệ thống thoi :)))) việt nhật e k học đâu e k thích lắm :)))))"
"0","hệ thống khó ad ạ sự thật"
"0",":v"
"1",":)))))) vâng a"
"5","ad ơi ví dụ bayh e học kỹ thuật điện tử viễn thông thì có thể làm BA đc k ạ?"
"5","hay các ngành trong nhóm cntt khác thì có thể làm 1 BA dc k ạ?"
"5","Hay chỉ cntt ms có thể làm 1 BA?"
"0","ad oi"
"5","trg mình có điểm chưa a"
"1","thấy các trg báo điểm choáng hết r :))"
"5","liệu có như dự kiến k ạ?"
"0","chắc ít p tăng 2đ mất"
"0","Cho em hỏi tiêu chí phụ của khoa mình là j ạ"
"0","Em thi dc 21,15 ạ"
"0","Em định dki nvong 1"
"0","Cho em hỏi hệ thống thông tin quản lí khác j vs hệ thống thông tin ạ"
"0","Hệ thống nói chung ạ"
"5","Học chuyên ngành thì học từ năm mấy ạ"
"5","Có cần bằng tiếng anh ko ạ"
"1","Cho em hỏi trường có phòng gym ko ạ ^^"
"5","Cho em hỏi là ngành này mới có từ năm trc pk ạ"
"5","Kb năm nay có tăng nhiều như năm 2017 ko"
"2","Tăng nhiều em sợ em ko đỗ dc :((((("
"0","Có điểm ảo chưa hả ad"
"0","ad cho mình hỏi mình sv k18 do bảo lưu 1 năm nên sang năm mình mới có thể thực tập thì đợt này mình cần phải tham gia buổi hướng dẫn này k ạ hay là sang năm tham gia cùng các k19 ạ"
"5","năm sau cứ có lịch của k19 là e tham gia là đc đúng k ạ"
"0","tiện cho e hỏi luôn vậy đợi khám sk chuẩn bị e cần đi khám k ạ vì theo e biết giấy khám sk cũng chỉ có hiệu lực trong vòng 6 tháng"
"5","ad cho mình hỏi mình k18 nhưng tốt nghiệp cùng k19 thì có đc miễn như k19 k ạaa😐"
"0","Em chào thầy cô và các bạn admin khoa HTTTQL trong không khí của kỳ tuyển sinh năm nay và sắp phải chia tay mái trường"
"0","Lớp K18HTTTA xin gửi lại một vài link ảnh  lưu niệm của lớp cùng thầy cô,  để khoa có tư liệu trong các hoạt động truyền thông"
"0","chào ad"
"5","Cho e hỏi chút"
"0","Khoa này trg mình ý"
"0","Học năm đầu"
"5","Cần dùng laptop k ạ"
"0","Dạ"
"5","Có khó lắm k nhỉ"
"0","Ad"
"0","Dạ ad"
"0","Mà dùng laptop"
"0","Thì loại nào đc ad"
"0","Này chuyên môn nên chắc k dùng loại bt đc"
"0","Là loại nào ạ"
"1","😁"
"0","Ad nói luôn tên máy đi"
"0","Nói v e chưa hình dung đc"
"1","😂"
"1","Hahaaa"
"6","E cảm ơn"
"0","Ad ơi"
"5","Ad cho e hỏi"
"5","Khi nào nhập hk v"
"0","Ad k biết khi nào nhập hk à"
"0","Chứ mọi năm thì sao ad"
"0","À"
"0","E hỏi để biết thôi"
"0","Chuẩn bị dần"
"1","😂"
"0","Ad search giúp e vs ạ"
"0","Sớm nhỉ"
"0","E chào ad ạ"
"0","e là học sinh khoa mình k20"
"0","Cái quynh định chuẩn đầu ra áp dụng với sinh viên từ năm 2019 hay như nao e chưa hiểu rõ lắm ạ"
"0","ad tư vấn giúp e cách chọn máy tính để học chuyên ngành httt vói ạ"
"5","cho e hỏi thêm, mình học ngành HTTT trong trường thì có phải học thêm kiến thức hay kỹ năng bên ngoài ko ạ? hay chỉ cần tham gia CLB là được ạ"
"6","e cảm ơn ad"
"0","khoa này của mk là hok về j e vẫn chưa hiểu lắm"
"5","có điểm dự kiến của khoa chưa ạ"
"0","bh có điểm dự kiến chưa ạ"
"5","học phí của khoa là bn ạ"
"6","vâg e cám ơn"
"1","vâg  e cx mong vậy 😃😃😃😃😃😃😃😃😃😃😃😃"
"0","chào ad"
"5","trường xét tuyển như nào ạ"
"0","e chỉ đăng kí điểm tốt nghiệp thôi ạ."
"0","lên e muốn tìm hiểu xem có chương trình đào tạo nào xét học bạ thôi ạ"
"5","cho e hỏi ngành này học trong bao nhiêu năm ạ"
"5","học phí nhu thế nào ạ  có học tiếng anh chuyên ngành o ạ"
"5","trường mình đào tạo sinh viên ra trường làm gì cơ hội việc làm có cao o ạ"
"5","sao trường lại có nhiều ngành hệ thống thông tin quản lí vs những mã ngành khác nhau ạ e xem điểm chuẩn năm ngoái thấy vậy"
"5","ngành học có đi sâu vào phần công nghệ thông tin o ạ ra trường thường làm gì ạ"
"5","học ngành này ở trường ra trường có thể làm lập trình viên o ạ"
"5","hay làm những công việc có liên quan đến công nghệ thông tin o ạ"
"0","nghĩa là ra trường nếu o thích ngành về ngân hàng mình có thể làm lập trình viên hay các công việc liên quan đến công nghệ thông tin ạ"
"5","vậy ngành có phải học bằng tiếng anh o ạ"
"5","nếu e chưa biết gì về công nghệ thông tin liệu e có theo được ngành này o ạ vào trường có đào tạo lại từ đầu o ạ"
